Fecha de facturacion,SKU,Unidades facturadas,Precio unitario en pesos argentinos,Categoria,Monto facturado
2024-12-17,HJ1121,68,4043.27,Rastrillos,274942.36
2024-12-22,HJ1058,39,2500.51,Tijeras de Podar,97519.89
2024-12-25,HJ1143,42,9098.25,Rastrillos,382126.5
2024-12-13,HJ1087,1,10492.37,Tijeras de Podar,10492.37
2024-12-20,HJ1014,7,4748.17,Palas,33237.19
2024-12-15,HJ1105,2,2032.11,Rastrillos,4064.22
2024-12-18,HJ1121,8,4043.27,Rastrillos,32346.16
2024-12-10,HJ1090,61,2753.5,Tijeras de Podar,167963.5
2024-12-07,HJ1093,19,4809.17,Tijeras de Podar,91374.23
2024-12-22,HJ1193,5,5438.97,Pulverizadores,27194.85
2024-12-24,HJ1127,25,5272.13,Rastrillos,131803.25
2024-12-06,HJ1105,64,2032.11,Rastrillos,130055.04
2024-12-15,HJ1018,2,2348.67,Palas,4697.34
2024-12-16,HJ1039,9,2447.48,Palas,22027.32
2024-12-15,HJ1183,21,1243.18,Pulverizadores,26106.78
2024-12-23,HJ1128,30,9030.61,Rastrillos,270918.3
2024-12-17,HJ1103,38,7949.54,Rastrillos,302082.52
2024-12-05,HJ1126,5,4198.67,Rastrillos,20993.35
2024-12-18,HJ1104,31,5750.78,Rastrillos,178274.18
2024-12-07,HJ1090,25,2753.5,Tijeras de Podar,68837.5
2024-12-18,HJ1090,3,2753.5,Tijeras de Podar,8260.5
2024-12-21,HJ1034,55,2625.08,Palas,144379.4
2024-12-24,HJ1034,40,2625.08,Palas,105003.2
2024-12-19,HJ1035,23,8730.21,Palas,200794.83
2024-12-22,HJ1184,65,8003.32,Pulverizadores,520215.8
2024-12-07,HJ1040,23,5581.94,Palas,128384.62
2024-12-15,HJ1165,25,10157.16,Pulverizadores,253929.0
2024-12-12,HJ1165,2,10157.16,Pulverizadores,20314.32
2024-12-07,HJ1104,7,5750.78,Rastrillos,40255.46
2024-12-10,HJ1156,36,2059.68,Pulverizadores,74148.48
2024-12-16,HJ1127,10,5272.13,Rastrillos,52721.3
2024-12-08,HJ1154,69,9244.62,Pulverizadores,637878.78
2024-12-09,HJ1165,4,10157.16,Pulverizadores,40628.64
2024-12-06,HJ1132,5,2062.43,Rastrillos,10312.15
2024-12-12,HJ1040,56,5581.94,Palas,312588.64
2024-12-09,HJ1037,35,5900.1,Palas,206503.5
2024-12-12,HJ1195,79,6811.53,Pulverizadores,538110.87
2024-12-09,HJ1131,18,8312.42,Rastrillos,149623.56
2024-12-03,HJ1072,3,2904.16,Tijeras de Podar,8712.48
2024-12-10,HJ1005,3,11004.57,Palas,33013.71
2024-12-13,HJ1099,4,11126.88,Tijeras de Podar,44507.52
2024-12-15,HJ1029,10,2684.06,Palas,26840.6
2024-12-19,HJ1108,11,5063.11,Rastrillos,55694.21
2024-12-16,HJ1011,14,3381.34,Palas,47338.76
2024-12-18,HJ1101,11,10235.32,Rastrillos,112588.52
2024-12-25,HJ1093,22,4809.17,Tijeras de Podar,105801.74
2024-12-24,HJ1132,34,2062.43,Rastrillos,70122.62
2024-12-08,HJ1120,7,6429.94,Rastrillos,45009.58
2024-12-11,HJ1175,20,5523.47,Pulverizadores,110469.4
2024-12-20,HJ1069,12,5403.16,Tijeras de Podar,64837.92
2024-12-27,HJ1073,8,6108.23,Tijeras de Podar,48865.84
2024-12-18,HJ1018,33,2348.67,Palas,77506.11
2024-12-15,HJ1034,70,2625.08,Palas,183755.6
2024-12-05,HJ1087,37,10492.37,Tijeras de Podar,388217.69
2024-12-25,HJ1087,46,10492.37,Tijeras de Podar,482649.02
2024-12-13,HJ1092,3,4957.78,Tijeras de Podar,14873.34
2024-12-07,HJ1077,43,9991.93,Tijeras de Podar,429652.99
2024-12-27,HJ1037,2,5900.1,Palas,11800.2
2024-12-05,HJ1101,50,10235.32,Rastrillos,511766.0
2024-12-03,HJ1148,36,5589.86,Rastrillos,201234.96
2024-12-18,HJ1114,11,5339.16,Rastrillos,58730.76
2024-12-05,HJ1090,4,2753.5,Tijeras de Podar,11014.0
2024-12-16,HJ1063,41,6935.82,Tijeras de Podar,284368.62
2024-12-14,HJ1092,44,4957.78,Tijeras de Podar,218142.32
2024-12-09,HJ1101,7,10235.32,Rastrillos,71647.24
2024-12-16,HJ1161,35,10852.41,Pulverizadores,379834.35
2024-12-07,HJ1114,8,5339.16,Rastrillos,42713.28
2024-12-08,HJ1165,53,10157.16,Pulverizadores,538329.48
2024-12-07,HJ1017,6,10644.88,Palas,63869.28
2024-12-05,HJ1041,8,3378.43,Palas,27027.44
2024-12-07,HJ1155,23,5234.62,Pulverizadores,120396.26
2024-12-19,HJ1029,33,2684.06,Palas,88573.98
2024-12-18,HJ1114,11,5339.16,Rastrillos,58730.76
2024-12-04,HJ1082,11,8935.7,Tijeras de Podar,98292.7
2024-12-06,HJ1114,3,5339.16,Rastrillos,16017.48
2024-12-12,HJ1011,2,3381.34,Palas,6762.68
2024-12-17,HJ1091,11,7646.52,Tijeras de Podar,84111.72
2024-12-17,HJ1050,22,5520.07,Tijeras de Podar,121441.54
2024-12-20,HJ1135,16,1937.13,Rastrillos,30994.08
2024-12-15,HJ1018,5,2348.67,Palas,11743.35
2024-12-09,HJ1144,19,2188.97,Rastrillos,41590.43
2024-12-14,HJ1040,47,5581.94,Palas,262351.18
2024-12-17,HJ1122,71,3143.07,Rastrillos,223157.97
2024-12-18,HJ1182,56,8102.29,Pulverizadores,453728.24
2024-12-14,HJ1058,16,2500.51,Tijeras de Podar,40008.16
2024-12-05,HJ1122,17,3143.07,Rastrillos,53432.19
2024-12-08,HJ1031,27,2156.0,Palas,58212.0
2024-12-22,HJ1050,39,5520.07,Tijeras de Podar,215282.73
2024-12-09,HJ1175,22,5523.47,Pulverizadores,121516.34
2024-12-22,HJ1034,1,2625.08,Palas,2625.08
2024-12-05,HJ1074,15,7021.18,Tijeras de Podar,105317.7
2024-12-21,HJ1036,16,11290.61,Palas,180649.76
2024-12-16,HJ1031,23,2156.0,Palas,49588.0
2024-12-06,HJ1087,15,10492.37,Tijeras de Podar,157385.55
2024-12-21,HJ1132,1,2062.43,Rastrillos,2062.43
2024-12-12,HJ1077,24,9991.93,Tijeras de Podar,239806.32
2024-12-14,HJ1016,11,7781.24,Palas,85593.64
2024-12-15,HJ1031,5,2156.0,Palas,10780.0
2024-12-09,HJ1132,21,2062.43,Rastrillos,43311.03
2024-12-08,HJ1133,45,11241.75,Rastrillos,505878.75
2024-12-03,HJ1122,64,3143.07,Rastrillos,201156.48
2024-12-21,HJ1035,1,8730.21,Palas,8730.21
2024-12-15,HJ1164,59,8511.37,Pulverizadores,502170.83
2024-12-16,HJ1091,10,7646.52,Tijeras de Podar,76465.2
2024-12-19,HJ1127,8,5272.13,Rastrillos,42177.04
2024-12-06,HJ1182,46,8102.29,Pulverizadores,372705.34
2024-12-17,HJ1031,48,2156.0,Palas,103488.0
2024-12-20,HJ1166,18,10608.84,Pulverizadores,190959.12
2024-12-27,HJ1030,7,5221.98,Palas,36553.86
2024-12-12,HJ1195,4,6811.53,Pulverizadores,27246.12
2024-12-09,HJ1031,25,2156.0,Palas,53900.0
2024-12-22,HJ1164,36,8511.37,Pulverizadores,306409.32
2024-12-23,HJ1093,21,4809.17,Tijeras de Podar,100992.57
2024-12-13,HJ1166,1,10608.84,Pulverizadores,10608.84
2024-12-25,HJ1164,63,8511.37,Pulverizadores,536216.31
2024-12-21,HJ1057,12,10670.91,Tijeras de Podar,128050.92
2024-12-22,HJ1196,1,8993.08,Pulverizadores,8993.08
2024-12-08,HJ1057,32,10670.91,Tijeras de Podar,341469.12
2024-12-09,HJ1147,58,6123.99,Rastrillos,355191.42
2024-12-15,HJ1159,17,1768.14,Pulverizadores,30058.38
2024-12-14,HJ1126,7,4198.67,Rastrillos,29390.69
2024-12-16,HJ1063,3,6935.82,Tijeras de Podar,20807.46
2024-12-23,HJ1104,17,5750.78,Rastrillos,97763.26
2024-12-24,HJ1138,50,6941.6,Rastrillos,347080.0
2024-12-11,HJ1036,45,11290.61,Palas,508077.45
2024-12-28,HJ1095,2,4803.74,Tijeras de Podar,9607.48
2024-12-27,HJ1101,2,10235.32,Rastrillos,20470.64
2024-12-23,HJ1173,12,11372.7,Pulverizadores,136472.4
2024-12-21,HJ1078,2,1513.07,Tijeras de Podar,3026.14
2024-12-17,HJ1172,38,2215.03,Pulverizadores,84171.14
2024-12-15,HJ1040,5,5581.94,Palas,27909.7
2024-12-20,HJ1154,5,9244.62,Pulverizadores,46223.1
2024-12-08,HJ1193,12,5438.97,Pulverizadores,65267.64
2024-12-16,HJ1165,28,10157.16,Pulverizadores,284400.48
2024-12-22,HJ1184,23,8003.32,Pulverizadores,184076.36
2024-12-08,HJ1174,19,10490.59,Pulverizadores,199321.21
2024-12-05,HJ1005,43,11004.57,Palas,473196.51
2024-12-07,HJ1156,11,2059.68,Pulverizadores,22656.48
2024-12-18,HJ1127,23,5272.13,Rastrillos,121258.99
2024-12-07,HJ1196,59,8993.08,Pulverizadores,530591.72
2024-12-05,HJ1050,15,5520.07,Tijeras de Podar,82801.05
2024-12-13,HJ1173,17,11372.7,Pulverizadores,193335.9
2024-12-16,HJ1195,15,6811.53,Pulverizadores,102172.95
2024-12-06,HJ1048,8,7137.43,Palas,57099.44
2024-12-26,HJ1031,15,2156.0,Palas,32340.0
2024-12-15,HJ1175,43,5523.47,Pulverizadores,237509.21
2024-12-20,HJ1122,5,3143.07,Rastrillos,15715.35
2024-12-13,HJ1040,38,5581.94,Palas,212113.72
2024-12-04,HJ1017,8,10644.88,Palas,85159.04
2024-12-21,HJ1120,4,6429.94,Rastrillos,25719.76
2024-12-07,HJ1103,21,7949.54,Rastrillos,166940.34
2024-12-05,HJ1148,50,5589.86,Rastrillos,279493.0
2024-12-27,HJ1055,11,3528.65,Tijeras de Podar,38815.15
2024-12-23,HJ1200,1,6470.95,Pulverizadores,6470.95
2024-12-20,HJ1200,2,6470.95,Pulverizadores,12941.9
2024-12-07,HJ1035,10,8730.21,Palas,87302.1
2024-12-10,HJ1172,8,2215.03,Pulverizadores,17720.24
2024-12-21,HJ1058,55,2500.51,Tijeras de Podar,137528.05
2024-12-20,HJ1093,8,4809.17,Tijeras de Podar,38473.36
2024-12-18,HJ1138,1,6941.6,Rastrillos,6941.6
2024-12-20,HJ1016,2,7781.24,Palas,15562.48
2024-12-14,HJ1114,2,5339.16,Rastrillos,10678.32
2024-12-20,HJ1036,54,11290.61,Palas,609692.94
2024-12-09,HJ1047,13,1478.31,Palas,19218.03
2024-12-19,HJ1045,62,5735.07,Palas,355574.34
2024-12-18,HJ1200,16,6470.95,Pulverizadores,103535.2
2024-12-09,HJ1148,2,5589.86,Rastrillos,11179.72
2024-12-07,HJ1093,3,4809.17,Tijeras de Podar,14427.51
2024-12-12,HJ1132,10,2062.43,Rastrillos,20624.3
2024-12-24,HJ1095,71,4803.74,Tijeras de Podar,341065.54
2024-12-10,HJ1047,9,1478.31,Palas,13304.79
2024-12-13,HJ1180,53,11224.19,Pulverizadores,594882.07
2024-12-21,HJ1067,53,7696.9,Tijeras de Podar,407935.7
2024-12-10,HJ1127,84,5272.13,Rastrillos,442858.92
2024-12-19,HJ1077,1,9991.93,Tijeras de Podar,9991.93
2024-12-17,HJ1082,49,8935.7,Tijeras de Podar,437849.3
2024-12-05,HJ1031,5,2156.0,Palas,10780.0
2024-12-08,HJ1093,4,4809.17,Tijeras de Podar,19236.68
2024-12-06,HJ1132,1,2062.43,Rastrillos,2062.43
2024-12-18,HJ1101,8,10235.32,Rastrillos,81882.56
2024-12-11,HJ1082,1,8935.7,Tijeras de Podar,8935.7
2024-12-25,HJ1050,22,5520.07,Tijeras de Podar,121441.54
2024-12-20,HJ1195,10,6811.53,Pulverizadores,68115.3
2024-12-12,HJ1135,12,1937.13,Rastrillos,23245.56
2024-12-09,HJ1035,13,8730.21,Palas,113492.73
2024-12-21,HJ1147,4,6123.99,Rastrillos,24495.96
2024-12-22,HJ1158,19,10377.42,Pulverizadores,197170.98
2024-12-15,HJ1104,10,5750.78,Rastrillos,57507.8
2024-12-09,HJ1144,1,2188.97,Rastrillos,2188.97
2024-12-07,HJ1183,1,1243.18,Pulverizadores,1243.18
2024-12-12,HJ1101,33,10235.32,Rastrillos,337765.56
2024-12-24,HJ1072,32,2904.16,Tijeras de Podar,92933.12
2024-12-18,HJ1014,78,4748.17,Palas,370357.26
2024-12-11,HJ1158,2,10377.42,Pulverizadores,20754.84
2024-12-19,HJ1164,18,8511.37,Pulverizadores,153204.66
2024-12-17,HJ1008,1,11206.82,Palas,11206.82
2024-12-10,HJ1043,13,4636.53,Palas,60274.89
2024-12-19,HJ1127,36,5272.13,Rastrillos,189796.68
2024-12-05,HJ1039,63,2447.48,Palas,154191.24
2024-12-08,HJ1075,3,7192.56,Tijeras de Podar,21577.68
2024-12-09,HJ1126,1,4198.67,Rastrillos,4198.67
2024-12-20,HJ1184,3,8003.32,Pulverizadores,24009.96
2024-12-07,HJ1126,86,4198.67,Rastrillos,361085.62
2024-12-18,HJ1041,60,3378.43,Palas,202705.8
2024-12-12,HJ1067,4,7696.9,Tijeras de Podar,30787.6
2024-12-06,HJ1105,30,2032.11,Rastrillos,60963.3
2024-12-16,HJ1058,86,2500.51,Tijeras de Podar,215043.86
2024-12-21,HJ1075,21,7192.56,Tijeras de Podar,151043.76
2024-12-15,HJ1173,16,11372.7,Pulverizadores,181963.2
2024-12-16,HJ1077,36,9991.93,Tijeras de Podar,359709.48
2024-12-11,HJ1159,6,1768.14,Pulverizadores,10608.84
2024-12-22,HJ1156,1,2059.68,Pulverizadores,2059.68
2024-12-16,HJ1161,12,10852.41,Pulverizadores,130228.92
2024-12-07,HJ1014,7,4748.17,Palas,33237.19
2024-12-06,HJ1036,1,11290.61,Palas,11290.61
2024-12-20,HJ1122,64,3143.07,Rastrillos,201156.48
2024-12-19,HJ1133,51,11241.75,Rastrillos,573329.25
2024-12-03,HJ1144,7,2188.97,Rastrillos,15322.79
2024-12-12,HJ1037,19,5900.1,Palas,112101.9
2024-12-09,HJ1169,9,7133.37,Pulverizadores,64200.33
2024-12-05,HJ1095,16,4803.74,Tijeras de Podar,76859.84
2024-12-13,HJ1158,56,10377.42,Pulverizadores,581135.52
2024-12-04,HJ1172,1,2215.03,Pulverizadores,2215.03
2024-12-20,HJ1157,1,4921.79,Pulverizadores,4921.79
2024-12-04,HJ1128,48,9030.61,Rastrillos,433469.28
2024-12-14,HJ1127,34,5272.13,Rastrillos,179252.42
2024-12-15,HJ1133,29,11241.75,Rastrillos,326010.75
2024-12-04,HJ1160,31,3646.77,Pulverizadores,113049.87
2024-12-06,HJ1170,18,9936.69,Pulverizadores,178860.42
2024-12-13,HJ1120,13,6429.94,Rastrillos,83589.22
2024-12-19,HJ1121,2,4043.27,Rastrillos,8086.54
2024-12-25,HJ1175,51,5523.47,Pulverizadores,281696.97
2024-12-24,HJ1139,56,9894.11,Rastrillos,554070.16
2024-12-15,HJ1159,11,1768.14,Pulverizadores,19449.54
2024-12-12,HJ1127,10,5272.13,Rastrillos,52721.3
2024-12-19,HJ1172,1,2215.03,Pulverizadores,2215.03
2024-12-22,HJ1082,22,8935.7,Tijeras de Podar,196585.4
2024-12-18,HJ1139,21,9894.11,Rastrillos,207776.31
2024-12-22,HJ1104,13,5750.78,Rastrillos,74760.14
2024-12-13,HJ1082,2,8935.7,Tijeras de Podar,17871.4
2024-12-15,HJ1121,5,4043.27,Rastrillos,20216.35
2024-12-05,HJ1182,14,8102.29,Pulverizadores,113432.06
2024-12-10,HJ1081,18,9832.92,Tijeras de Podar,176992.56
2024-12-18,HJ1036,7,11290.61,Palas,79034.27
2024-12-22,HJ1069,4,5403.16,Tijeras de Podar,21612.64
2024-12-19,HJ1105,56,2032.11,Rastrillos,113798.16
2024-12-14,HJ1131,46,8312.42,Rastrillos,382371.32
2024-12-20,HJ1120,2,6429.94,Rastrillos,12859.88
2024-12-18,HJ1005,57,11004.57,Palas,627260.49
2024-12-16,HJ1041,66,3378.43,Palas,222976.38
2024-12-12,HJ1182,54,8102.29,Pulverizadores,437523.66
2024-12-19,HJ1067,22,7696.9,Tijeras de Podar,169331.8
2024-12-16,HJ1035,24,8730.21,Palas,209525.04
2024-12-10,HJ1184,2,8003.32,Pulverizadores,16006.64
2024-12-20,HJ1050,6,5520.07,Tijeras de Podar,33120.42
2024-12-09,HJ1126,12,4198.67,Rastrillos,50384.04
2024-12-15,HJ1035,3,8730.21,Palas,26190.63
2024-12-14,HJ1036,15,11290.61,Palas,169359.15
2024-12-06,HJ1155,7,5234.62,Pulverizadores,36642.34
2024-12-06,HJ1175,27,5523.47,Pulverizadores,149133.69
2024-12-09,HJ1092,35,4957.78,Tijeras de Podar,173522.3
2024-12-13,HJ1148,76,5589.86,Rastrillos,424829.36
2024-12-22,HJ1093,19,4809.17,Tijeras de Podar,91374.23
2024-12-19,HJ1031,2,2156.0,Palas,4312.0
2024-12-26,HJ1169,12,7133.37,Pulverizadores,85600.44
2024-12-15,HJ1120,1,6429.94,Rastrillos,6429.94
2024-12-15,HJ1143,7,9098.25,Rastrillos,63687.75
2024-12-07,HJ1183,30,1243.18,Pulverizadores,37295.4
2024-12-07,HJ1138,9,6941.6,Rastrillos,62474.4
2024-12-18,HJ1072,1,2904.16,Tijeras de Podar,2904.16
2024-12-12,HJ1165,35,10157.16,Pulverizadores,355500.6
2024-12-06,HJ1114,16,5339.16,Rastrillos,85426.56
2024-12-16,HJ1161,25,10852.41,Pulverizadores,271310.25
2024-12-23,HJ1198,26,3952.29,Pulverizadores,102759.54
2024-12-22,HJ1037,3,5900.1,Palas,17700.3
2024-12-10,HJ1188,9,7557.05,Pulverizadores,68013.45
2024-12-24,HJ1015,69,11448.61,Palas,789954.09
2024-12-12,HJ1131,55,8312.42,Rastrillos,457183.1
2024-12-12,HJ1166,19,10608.84,Pulverizadores,201567.96
2024-12-06,HJ1077,3,9991.93,Tijeras de Podar,29975.79
2024-12-06,HJ1025,5,4208.34,Palas,21041.7
2024-12-21,HJ1175,13,5523.47,Pulverizadores,71805.11
2024-12-08,HJ1170,24,9936.69,Pulverizadores,238480.56
2024-12-20,HJ1040,21,5581.94,Palas,117220.74
2024-12-17,HJ1195,16,6811.53,Pulverizadores,108984.48
2024-12-08,HJ1067,17,7696.9,Tijeras de Podar,130847.3
2024-12-13,HJ1138,48,6941.6,Rastrillos,333196.8
2024-12-17,HJ1018,6,2348.67,Palas,14092.02
2024-12-22,HJ1155,14,5234.62,Pulverizadores,73284.68
2024-12-10,HJ1183,11,1243.18,Pulverizadores,13674.98
2024-12-21,HJ1091,14,7646.52,Tijeras de Podar,107051.28
2024-12-24,HJ1182,41,8102.29,Pulverizadores,332193.89
2024-12-28,HJ1184,9,8003.32,Pulverizadores,72029.88
2024-12-08,HJ1180,8,11224.19,Pulverizadores,89793.52
2024-12-22,HJ1066,21,8574.41,Tijeras de Podar,180062.61
2024-12-17,HJ1172,40,2215.03,Pulverizadores,88601.2
2024-12-03,HJ1077,20,9991.93,Tijeras de Podar,199838.6
2024-12-13,HJ1127,1,5272.13,Rastrillos,5272.13
2024-12-11,HJ1158,1,10377.42,Pulverizadores,10377.42
2024-12-07,HJ1045,26,5735.07,Palas,149111.82
2024-12-17,HJ1014,18,4748.17,Palas,85467.06
2024-12-19,HJ1144,4,2188.97,Rastrillos,8755.88
2024-12-22,HJ1074,40,7021.18,Tijeras de Podar,280847.2
2024-12-17,HJ1050,22,5520.07,Tijeras de Podar,121441.54
2024-12-16,HJ1200,30,6470.95,Pulverizadores,194128.5
2024-12-04,HJ1172,8,2215.03,Pulverizadores,17720.24
2024-12-24,HJ1161,36,10852.41,Pulverizadores,390686.76
2024-12-20,HJ1092,3,4957.78,Tijeras de Podar,14873.34
2024-12-26,HJ1090,33,2753.5,Tijeras de Podar,90865.5
2024-12-16,HJ1172,1,2215.03,Pulverizadores,2215.03
2024-12-17,HJ1092,21,4957.78,Tijeras de Podar,104113.38
2024-12-16,HJ1188,24,7557.05,Pulverizadores,181369.2
2024-12-24,HJ1041,2,3378.43,Palas,6756.86
2024-12-15,HJ1180,13,11224.19,Pulverizadores,145914.47
2024-12-14,HJ1050,2,5520.07,Tijeras de Podar,11040.14
2024-12-10,HJ1039,3,2447.48,Palas,7342.44
2024-12-08,HJ1082,22,8935.7,Tijeras de Podar,196585.4
2024-12-16,HJ1176,9,3380.36,Pulverizadores,30423.24
2024-12-12,HJ1122,11,3143.07,Rastrillos,34573.77
2024-12-06,HJ1160,49,3646.77,Pulverizadores,178691.73
2024-12-11,HJ1157,8,4921.79,Pulverizadores,39374.32
2024-12-07,HJ1143,54,9098.25,Rastrillos,491305.5
2024-12-09,HJ1008,66,11206.82,Palas,739650.12
2024-12-13,HJ1160,26,3646.77,Pulverizadores,94816.02
2024-12-08,HJ1091,22,7646.52,Tijeras de Podar,168223.44
2024-12-27,HJ1034,29,2625.08,Palas,76127.32
2024-12-08,HJ1135,1,1937.13,Rastrillos,1937.13
2024-12-19,HJ1043,15,4636.53,Palas,69547.95
2024-12-05,HJ1015,38,11448.61,Palas,435047.18
2024-12-21,HJ1135,74,1937.13,Rastrillos,143347.62
2024-12-15,HJ1164,16,8511.37,Pulverizadores,136181.92
2024-12-11,HJ1165,52,10157.16,Pulverizadores,528172.32
2024-12-21,HJ1055,26,3528.65,Tijeras de Podar,91744.9
2024-12-07,HJ1138,9,6941.6,Rastrillos,62474.4
2024-12-26,HJ1170,22,9936.69,Pulverizadores,218607.18
2024-12-21,HJ1005,17,11004.57,Palas,187077.69
2024-12-23,HJ1005,20,11004.57,Palas,220091.4
2024-12-05,HJ1045,1,5735.07,Palas,5735.07
2024-12-22,HJ1131,2,8312.42,Rastrillos,16624.84
2024-12-13,HJ1154,23,9244.62,Pulverizadores,212626.26
2024-12-08,HJ1047,13,1478.31,Palas,19218.03
2024-12-21,HJ1131,1,8312.42,Rastrillos,8312.42
2024-12-06,HJ1069,88,5403.16,Tijeras de Podar,475478.08
2024-12-08,HJ1175,7,5523.47,Pulverizadores,38664.29
2024-12-12,HJ1174,35,10490.59,Pulverizadores,367170.65
2024-12-21,HJ1161,33,10852.41,Pulverizadores,358129.53
2024-12-13,HJ1093,15,4809.17,Tijeras de Podar,72137.55
2024-12-07,HJ1104,8,5750.78,Rastrillos,46006.24
2024-12-25,HJ1175,87,5523.47,Pulverizadores,480541.89
2024-12-23,HJ1048,34,7137.43,Palas,242672.62
2024-12-25,HJ1158,5,10377.42,Pulverizadores,51887.1
2024-12-13,HJ1092,53,4957.78,Tijeras de Podar,262762.34
2024-12-19,HJ1108,10,5063.11,Rastrillos,50631.1
2024-12-11,HJ1175,32,5523.47,Pulverizadores,176751.04
2024-12-20,HJ1127,28,5272.13,Rastrillos,147619.64
2024-12-20,HJ1119,12,5920.96,Rastrillos,71051.52
2024-12-09,HJ1031,73,2156.0,Palas,157388.0
2024-12-14,HJ1025,21,4208.34,Palas,88375.14
2024-12-19,HJ1170,37,9936.69,Pulverizadores,367657.53
2024-12-22,HJ1166,19,10608.84,Pulverizadores,201567.96
2024-12-22,HJ1195,58,6811.53,Pulverizadores,395068.74
2024-12-12,HJ1135,24,1937.13,Rastrillos,46491.12
2024-12-09,HJ1138,18,6941.6,Rastrillos,124948.8
2024-12-22,HJ1043,53,4636.53,Palas,245736.09
2024-12-23,HJ1183,12,1243.18,Pulverizadores,14918.16
2024-12-10,HJ1030,87,5221.98,Palas,454312.26
2024-12-11,HJ1037,1,5900.1,Palas,5900.1
2024-12-27,HJ1166,41,10608.84,Pulverizadores,434962.44
2024-12-09,HJ1193,69,5438.97,Pulverizadores,375288.93
2024-12-15,HJ1073,3,6108.23,Tijeras de Podar,18324.69
2024-12-23,HJ1120,13,6429.94,Rastrillos,83589.22
2024-12-18,HJ1154,12,9244.62,Pulverizadores,110935.44
2024-12-19,HJ1155,45,5234.62,Pulverizadores,235557.9
2024-12-22,HJ1155,62,5234.62,Pulverizadores,324546.44
2024-12-23,HJ1138,4,6941.6,Rastrillos,27766.4
2024-12-10,HJ1057,9,10670.91,Tijeras de Podar,96038.19
2024-12-07,HJ1063,42,6935.82,Tijeras de Podar,291304.44
2024-12-23,HJ1008,43,11206.82,Palas,481893.26
2024-12-10,HJ1037,84,5900.1,Palas,495608.4
2024-12-13,HJ1170,63,9936.69,Pulverizadores,626011.47
2024-12-22,HJ1143,6,9098.25,Rastrillos,54589.5
2024-12-14,HJ1175,15,5523.47,Pulverizadores,82852.05
2024-12-07,HJ1045,74,5735.07,Palas,424395.18
2024-12-11,HJ1169,17,7133.37,Pulverizadores,121267.29
2024-12-20,HJ1016,4,7781.24,Palas,31124.96
2024-12-21,HJ1166,3,10608.84,Pulverizadores,31826.52
2024-12-18,HJ1108,40,5063.11,Rastrillos,202524.4
2024-12-17,HJ1081,43,9832.92,Tijeras de Podar,422815.56
2024-12-23,HJ1074,26,7021.18,Tijeras de Podar,182550.68
2024-12-24,HJ1031,18,2156.0,Palas,38808.0
2024-12-10,HJ1090,50,2753.5,Tijeras de Podar,137675.0
2024-12-14,HJ1126,22,4198.67,Rastrillos,92370.74
2024-12-06,HJ1121,1,4043.27,Rastrillos,4043.27
2024-12-14,HJ1031,3,2156.0,Palas,6468.0
2024-12-13,HJ1126,22,4198.67,Rastrillos,92370.74
2024-12-11,HJ1134,4,5669.83,Rastrillos,22679.32
2024-12-16,HJ1091,13,7646.52,Tijeras de Podar,99404.76
2024-12-19,HJ1048,50,7137.43,Palas,356871.5
2024-12-10,HJ1030,2,5221.98,Palas,10443.96
2024-12-24,HJ1037,39,5900.1,Palas,230103.9
2024-12-20,HJ1087,57,10492.37,Tijeras de Podar,598065.09
2024-12-15,HJ1161,21,10852.41,Pulverizadores,227900.61
2024-12-14,HJ1078,38,1513.07,Tijeras de Podar,57496.66
2024-12-09,HJ1072,28,2904.16,Tijeras de Podar,81316.48
2024-12-18,HJ1025,19,4208.34,Palas,79958.46
2024-12-19,HJ1184,51,8003.32,Pulverizadores,408169.32
2024-12-06,HJ1121,11,4043.27,Rastrillos,44475.97
2024-12-08,HJ1176,63,3380.36,Pulverizadores,212962.68
2024-12-20,HJ1034,57,2625.08,Palas,149629.56
2024-12-09,HJ1066,54,8574.41,Tijeras de Podar,463018.14
2024-12-15,HJ1081,36,9832.92,Tijeras de Podar,353985.12
2024-12-17,HJ1015,20,11448.61,Palas,228972.2
2024-12-20,HJ1193,26,5438.97,Pulverizadores,141413.22
2024-12-10,HJ1188,13,7557.05,Pulverizadores,98241.65
2024-12-24,HJ1017,38,10644.88,Palas,404505.44
2024-12-08,HJ1139,10,9894.11,Rastrillos,98941.1
2024-12-20,HJ1128,79,9030.61,Rastrillos,713418.19
2024-12-23,HJ1198,40,3952.29,Pulverizadores,158091.6
2024-12-13,HJ1154,12,9244.62,Pulverizadores,110935.44
2024-12-09,HJ1016,48,7781.24,Palas,373499.52
2024-12-09,HJ1175,32,5523.47,Pulverizadores,176751.04
2024-12-07,HJ1050,2,5520.07,Tijeras de Podar,11040.14
2024-12-13,HJ1075,1,7192.56,Tijeras de Podar,7192.56
2024-12-13,HJ1055,4,3528.65,Tijeras de Podar,14114.6
2024-12-20,HJ1159,19,1768.14,Pulverizadores,33594.66
2024-12-08,HJ1144,72,2188.97,Rastrillos,157605.84
2024-12-14,HJ1075,27,7192.56,Tijeras de Podar,194199.12
2024-12-07,HJ1075,11,7192.56,Tijeras de Podar,79118.16
2024-12-14,HJ1183,46,1243.18,Pulverizadores,57186.28
2024-12-10,HJ1058,24,2500.51,Tijeras de Podar,60012.24
2024-12-09,HJ1016,39,7781.24,Palas,303468.36
2024-12-18,HJ1015,51,11448.61,Palas,583879.11
